"year","country_name","country_code","co2_per_capita","gdp_per_capita","pm2_5","mortality_rate_infant","mortality_rate_neonatal","mortality_rate_under_5","health_expenditure_percent_of_gdp","population","immunization","basic_sanitation","region","income_level"
2010,"SURINAME","SUR",3.19526443012013,7999.50836563277,22.73742598,20.7,15,23.3,4.6978569,546080,"87","83.1536031950863","Latin America and Caribbean","Upper middle income"
2010,"SWEDEN","SWE",5.11674720514525,52869.0442891587,7.400644792,2.5,1.6,3.1,8.31963825,9378126,"97","99.0500976840453","Europe and Central Asia","High income"
2010,"SWITZERLAND","CHE",5.77742182049657,76531.3729407691,13.15189172,3.9,3.2,4.6,9.94159698,7824909,"92","99.8811285661122","Europe and Central Asia","High income"
2010,"SYRIAN ARAB REPUBLIC","SYR",2.73488652275989,11304.644927596,35.54506403,16.2,10.1,18.9,3.2764473,22337563,"82","91.1032317677505","Middle East and North Africa","Low income"
2010,"TAJIKISTAN","TJK",0.321040533975073,740.276191250251,34.51170734,37,20.1,42.9,5.73543453,7621779,"94","93.455074499174","Europe and Central Asia","Lower middle income"
2010,"TANZANIA","TZA",0.15317710653214,730.813293457031,26.43302182,47.1,25.2,71.7,5.22392178,45110527,"92","18.5129732606357","Sub-Saharan Africa","Lower middle income"
2010,"THAILAND","THA",3.52668193133932,4996.37209760091,35.4185359,11.7,7.7,13.6,3.39009809,68270489,"98","95.390777260397","East Asia and Pacific","Upper middle income"
2010,"TIMOR-LESTE","TLS",0.224256444272136,810.141609538386,17.23567916,58.7,27.6,71.4,6.47058821,1088486,"66","45.1019142011981","East Asia and Pacific","Lower middle income"
2010,"TOGO","TGO",0.400206638764854,709.1406700804,43.37426449,58.3,29.6,89.1,4.45493317,6571855,"68","13.4914168494847","Sub-Saharan Africa","Low income"
2010,"TONGA","TON",1.09607666017899,3416.11043175806,10.89494195,11.3,5.5,13.2,4.81632328,107383,"99","92.0291584818118","East Asia and Pacific","Upper middle income"
2010,"TRINIDAD AND TOBAGO","TTO",15.2046095287798,15711.5381692036,20.12399348,20.4,14.6,22.9,5.08042908,1410296,"92","92.5761575345668","Latin America and Caribbean","High income"
2010,"TUNISIA","TUN",2.59948014986237,4241.01190951928,34.11834281,15.8,12.3,18.4,5.60950756,10895063,"97","86.8115536906964","Middle East and North Africa","Lower middle income"
2010,"TURKIYE","TUR",4.06875601173818,10614.9845699013,28.91206034,15.5,9.1,18.1,5.02053452,73195345,"97","93.2882463978179","Europe and Central Asia","Upper middle income"
2010,"TURKMENISTAN","TKM",11.2329986693166,4286.88050515414,26.09846929,37.3,23.1,43.2,3.24345636,5267970,"99","95.4597741748201","Europe and Central Asia","Upper middle income"
2010,"TUVALU","TUV",0.909952606635071,3043.16532255235,5.605062226,26,16.2,31.3,15.65082836,10550,"85","82.9445482014369","East Asia and Pacific","Upper middle income"
2010,"UGANDA","UGA",0.103024798180233,824.737671173843,38.79164944,49.7,25.4,76.4,6.80890226,32341728,"73","18.5332942492702","Sub-Saharan Africa","Low income"
2010,"UKRAINE","UKR",5.86266090621906,3078.41479492188,18.77805621,10.1,6.9,11.7,6.81229019,45870741,"56","96.2858797015542","Europe and Central Asia","Lower middle income"
2010,"UNITED ARAB EMIRATES","ARE",19.1927959384897,34165.9133053315,43.5280748,7.4,4.6,8.7,3.87873054,8481771,"94","99.1241989402121","Middle East and North Africa","High income"
2010,"UNITED KINGDOM","GBR",7.68956749367277,39693.1938701237,12.42896791,4.4,3,5.2,9.95166206,62766365,"89","99.118367727228","Europe and Central Asia","High income"
2010,"UNITED STATES","USA",17.4317369879177,48650.6431283336,9.221851825,6.2,4.1,7.3,16.19557953,309327143,"92","99.8705355052484","North America","High income"
2010,"URUGUAY","URY",1.87427799672558,12512.5941268441,9.418435717,9.3,4.8,10.8,7.91117048,3352651,"95","95.1450993148589","Latin America and Caribbean","High income"
2010,"UZBEKISTAN","UZB",4.41981416127496,1742.34925645077,32.29140696,24.8,14.9,28,5.29938841,28562400,"98","94.8458110786003","Europe and Central Asia","Lower middle income"
2010,"VANUATU","VUT",0.517818075150844,2732.55155722254,13.16791653,24,12.3,28.6,3.52656102,245453,"70","52.9826267950857","East Asia and Pacific","Lower middle income"
2010,"VIET NAM","VNM",1.73220165898548,1684.01166738777,27.10947116,18.4,11.7,23,4.69927311,87411012,"98","69.402687859004","East Asia and Pacific","Lower middle income"
2010,"YEMEN, REP.","YEM",1.02780292197534,1249.06308529856,44.68925506,45.6,28.2,58.9,5.15932894,24743946,"68","49.7545128865992","Middle East and North Africa","Low income"
2010,"ZAMBIA","ZMB",0.192639460049771,1469.36145002684,27.02852733,51.3,26.9,78.7,3.71929598,13792086,"96","28.4217753410918","Sub-Saharan Africa","Lower middle income"
2010,"ZIMBABWE","ZWE",0.741290479401852,937.840339987372,24.59143017,52.9,32.1,86.1,10.47583866,12839771,"90","41.1551678278732","Sub-Saharan Africa","Lower middle income"
2011,"VENEZUELA, RB","VEN",5.5003686225388,10877.1123638816,24.33177624,14.8,11,17.2,7.1770978,29096159,"86","92.3973725863708","Latin America and Caribbean","Not classified"
2011,"AFGHANISTAN","AFG",0.408965290862913,621.912413814308,56.24722763,61.8,46,84,8.56190777,29249157,"64","37.16457222165","South Asia","Low income"
2011,"ALBANIA","ALB",1.76810850906738,4437.14114631148,23.414815,10.9,6.3,12.2,6.11952829,2905195,"99","95.6984954437804","Europe and Central Asia","Upper middle income"
2011,"ALGERIA","DZA",3.30523251701306,5473.28180110324,31.47118632,23.3,17.5,27.1,5.26748085,36543541,"95","87.1892375803685","Middle East and North Africa","Lower middle income"
2011,"ANDORRA","AND",6.95758640724418,51428.1969548606,12.31364419,4,2.1,4.3,7.70434046,70567,"99","100","Europe and Central Asia","High income"
2011,"ANGOLA","AGO",0.983787081068222,4511.15322719034,28.8143365,71.4,35.3,112.2,2.64560771,24259111,"57","42.3266654473422","Sub-Saharan Africa","Lower middle income"
2011,"ANTIGUA AND BARBUDA","ATG",5.25890993785239,13117.1469408968,16.08669375,7.9,5.4,9.5,5.44257212,86729,"99","97.3677830429391","Latin America and Caribbean","High income"
2011,"ARGENTINA","ARG",4.28102814513,12848.7404762598,14.18995612,12.4,7.5,13.9,9.41819859,41261490,"95","92.7707536939526","Latin America and Caribbean","Upper middle income"
2011,"ARMENIA","ARM",1.68560616406553,3462.6817742332,39.93109313,15.7,9.3,17.6,9.37588882,2928976,"97","91.2862018286615","Europe and Central Asia","Upper middle income"
2011,"AUSTRALIA","AUS",17.6560553381679,62598.6866176979,6.707494797,3.8,2.6,4.5,8.53956795,22340024,"94","99.9962375855675","East Asia and Pacific","High income"
2011,"AUSTRIA","AUT",8.13618977833065,51442.2762464411,16.0961842,3.5,2.5,4.2,10.02613258,8391643,"84","99.984111541528","Europe and Central Asia","High income"
2011,"AZERBAIJAN","AZE",2.97414762017826,7189.81515142228,27.00590351,30.5,18.9,34.8,2.44641805,9173082,"92","87.3090251165639","Europe and Central Asia","Upper middle income"
2011,"BAHAMAS, THE","BHS",5.77589628257706,26644.9265775896,15.61181668,13,7.8,15.1,5.32458639,377950,"90","93.3695753499573","Latin America and Caribbean","High income"
2011,"BAHRAIN","BHR",21.465302946925,23741.5574626702,65.33843793,7,3.1,8.1,3.8651762,1212077,"99","99.9875761283935","Middle East and North Africa","High income"
2011,"BANGLADESH","BGD",0.361557397209346,856.381886818701,60.5358739,37.2,28.2,46.7,2.83208537,150211005,"93","42.268339101128","South Asia","Lower middle income"
2011,"BARBADOS","BRB",5.50390945456393,16907.2092592727,19.16245671,13.7,9.9,14.9,6.8993392,275486,"93","94.3549074138031","Latin America and Caribbean","High income"
2011,"BELARUS","BLR",6.16444733752901,6527.65496891514,19.55318145,4,1.7,5.2,4.87438536,9461643,"99","95.5429893009078","Europe and Central Asia","Upper middle income"
2011,"BELGIUM","BEL",8.74124771793825,47410.5669277467,16.14879057,3.6,2.3,4.4,10.36337948,11038264,"95","99.4861282307438","Europe and Central Asia","High income"
2011,"BELIZE","BLZ",1.74001177405944,5521.36627642336,21.04575637,15.7,10.6,18.4,5.69136333,329538,"98","85.9422379234594","Latin America and Caribbean","Upper middle income"
2011,"BENIN","BEN",0.478348573672836,1099.41431139182,41.77270482,68.4,33.7,106.9,3.09628081,9726380,"70","13.8991204082012","Sub-Saharan Africa","Lower middle income"
2011,"BHUTAN","BTN",1.04327444061733,2491.27345640704,38.04491799,32.5,21.7,40.1,3.34921789,713331,"95","64.1622239029782","South Asia","Lower middle income"
2011,"BOLIVIA","BOL",1.53821869932666,2304.98229547312,27.93127669,31.5,21,39.5,5.17306805,10396246,"96","49.7674655242052","Latin America and Caribbean","Lower middle income"
2011,"BOSNIA AND HERZEGOVINA","BIH",6.34178452220087,4980.90615523376,38.14529617,6,5,6.9,9.17856026,3743142,"89","95.2360153461861","Europe and Central Asia","Upper middle income"
2011,"BOTSWANA","BWA",1.81971399746115,7080.77829746932,26.54697541,48,25.1,61.2,5.86915016,2134037,"97","68.5923179945414","Sub-Saharan Africa","Upper middle income"
2011,"BRAZIL","BRA",2.11062775987293,13200.5581661879,14.6948008,16,10.7,17.9,7.78819132,198185302,"99","82.7005761863484","Latin America and Caribbean","Upper middle income"
2011,"BRUNEI DARUSSALAM","BRN",18.2629898432402,46139.1068369475,7.345177681,8.1,4.8,9.8,1.86409724,401506,"91","86.0978359916835","East Asia and Pacific","High income"
2011,"BULGARIA","BGR",6.75495160259586,7856.9859584228,25.5775453,8.7,5,10.4,7.1026721,7348328,"95","85.9417021469131","Europe and Central Asia","Upper middle income"
2011,"BURKINA FASO","BFA",0.132533051498824,727.612474945609,51.23693236,66.4,30.5,117.2,4.64868164,16602651,"89","18.2380244727644","Sub-Saharan Africa","Low income"
2011,"BURUNDI","BDI",0.0379981118333185,236.451347423735,35.29849847,56.3,27.2,85.6,10.06996346,9455733,"93","45.9277113706051","Sub-Saharan Africa","Low income"
2011,"CABO VERDE","CPV",1.07445959497347,3880.06918190627,46.89453877,21.5,15.4,25.5,4.30527449,527521,"96","61.8006551686033","Sub-Saharan Africa","Lower middle income"
2011,"CAMBODIA","KHM",0.368035016057832,880.310304425532,24.76841347,34.7,20.3,40.6,7.50353098,14573885,"88","41.1748173469742","East Asia and Pacific","Lower middle income"
2011,"CAMEROON","CMR",0.332610017187744,1497.92658563929,58.86976922,66.6,31.2,105.9,3.85282946,20448873,"76","40.4400396496545","Sub-Saharan Africa","Lower middle income"
2011,"CANADA","CAN",15.9982717192369,52223.696112356,7.340076929,4.9,3.7,5.7,10.40782261,34339328,"88","99.4293799049063","North America","High income"
2011,"CENTRAL AFRICAN REPUBLIC","CAF",0.0410395387003695,515.209503796684,46.92326876,89.3,35.7,126.4,3.67561865,4732022,"49","17.504011935079","Sub-Saharan Africa","Low income"
2011,"CHAD","TCD",0.0814813200159445,988.194160636686,58.78662177,82.7,37.6,144.5,3.91046357,12317730,"54","10.7545445031211","Sub-Saharan Africa","Low income"
2011,"CHILE","CHL",4.45280082368416,14628.5724573037,22.4347061,7.3,5.3,8.5,6.7717886,17173573,"91","97.5656331122127","Latin America and Caribbean","High income"
2011,"CHINA","CHN",6.90134732553428,5614.38573851229,58.40555752,11.5,7.6,14.6,4.34274387,1345035000,"99","77.6512534109342","East Asia and Pacific","Upper middle income"
2011,"COLOMBIA","COL",1.53989837625496,7392.9435995632,25.94720366,15.3,9.7,17.8,6.78076839,45308899,"88","85.1924601803427","Latin America and Caribbean","Upper middle income"
2011,"COMOROS","COM",0.223856874868484,1526.83263817748,17.91529648,53.1,32.8,70.3,5.3021183,670071,"79","34.5313813628435","Sub-Saharan Africa","Lower middle income"
2011,"CONGO, DEM. REP.","COD",0.0439433708048075,376.374981122052,36.98630498,81.8,31.9,110.7,3.26267266,68654269,"66","19.1224516966063","Sub-Saharan Africa","Low income"
2011,"CONGO, REP.","COG",1.17445818434384,3415.0623762032,38.52385349,41.9,22.3,60.1,1.75237322,4584216,"83","16.6267536896129","Sub-Saharan Africa","Lower middle income"
2011,"COSTA RICA","CRI",1.5878028840627,9137.45510202159,19.56315996,8.9,6.5,10.2,8.12197685,4679926,"83","96.1690382840474","Latin America and Caribbean","Upper middle income"
2011,"COTE D'IVOIRE","CIV",0.28374179853428,1701.70464076523,56.51620975,73.1,38.8,103.2,4.39704227,21562914,"49","28.3316063644831","Sub-Saharan Africa","Lower middle income"
2011,"CROATIA","HRV",4.4450549476221,14623.9905306334,23.24147685,4.5,3.4,5.3,7.69077826,4280622,"96","96.5970541205811","Europe and Central Asia","High income"
2011,"CUBA","CUB",2.44154421168434,6106.0067919258,18.92277826,4.9,2.8,6.2,11.31298637,11298710,"99","86.722105942958","Latin America and Caribbean","Upper middle income"
2011,"CYPRUS","CYP",6.66727215248462,32485.802734375,18.49284254,2.8,1.9,3.3,6.44928551,1145086,"87","99.5504539398208","Europe and Central Asia","High income"
2011,"CZECHIA","CZE",10.5963383691143,21871.2660754128,20.7873617,2.6,1.6,3.3,6.92782736,10496088,"98","99.1321073376404","Europe and Central Asia","High income"
2011,"DENMARK","DNK",7.73672793386388,61753.647131977,13.56725749,3.5,2.9,4.1,10.40702915,5570572,"87","99.5972329617576","Europe and Central Asia","High income"
2011,"DJIBOUTI","DJI",0.506932561637299,1322.72625083956,45.33865903,60.8,36.7,74.3,3.37656426,936811,"84","56.2271822953844","Middle East and North Africa","Lower middle income"
2011,"DOMINICA","DMA",2.21262110500131,7288.49794777466,16.88759795,22.5,20.6,25.8,5.33450365,68742,"99","77.8550630303496","Latin America and Caribbean","Upper middle income"
2011,"DOMINICAN REPUBLIC","DOM",2.11171803128455,5859.38154480292,16.21392774,28.9,24.5,35.2,5.03797865,9903737,"87","83.0716701410363","Latin America and Caribbean","Upper middle income"
2011,"ECUADOR","ECU",2.43452304700543,5202.65645902066,19.5062242,15.6,8.5,18.1,6.47737551,15237728,"94","81.4838302709146","Latin America and Caribbean","Upper middle income"
2011,"EGYPT, ARAB REP.","EGY",2.30680689946667,2645.6225349104,69.78315269,23.1,14.6,27.6,4.35707569,89200054,"96","94.6790002685632","Middle East and North Africa","Lower middle income"
2011,"EL SALVADOR","SLV",1.10449967893304,3304.97418347889,28.62940035,15.7,9,18.4,8.87645435,6137349,"89","84.1280076806049","Latin America and Caribbean","Upper middle income"
2011,"EQUATORIAL GUINEA","GNQ",5.31990550311553,18659.4160360714,41.37893343,76.7,34.9,107.5,1.55349767,1144588,"46","64.6283691531245","Sub-Saharan Africa","Upper middle income"
2011,"ERITREA","ERI",0.18577614829918,643.790042311239,43.39379676,38,21.5,53.3,5.2196908,3207570,"96","11.3735399803252","Sub-Saharan Africa","Low income"
2011,"ESTONIA","EST",13.9385689285911,17487.8047830923,7.749831914,3.3,1.9,4.2,5.81930256,1327439,"94","99.213957197269","Europe and Central Asia","High income"
2011,"ESWATINI","SWZ",0.737218544723898,4360.95988797881,23.07978384,54.7,26.1,76.5,8.46997261,1105371,"87","57.3744948770296","Sub-Saharan Africa","Lower middle income"
2011,"ETHIOPIA","ETH",0.0822442858627317,348.001348291465,34.91967839,51.9,36.8,77.7,4.46897745,91817929,"68","6.19978430281278","Sub-Saharan Africa","Low income"
2011,"FIJI","FJI",1.16232089876755,4160.72158514781,10.98057046,20.1,9.1,23.7,3.14293504,908355,"96","91.6111001750027","East Asia and Pacific","Upper middle income"
2011,"FINLAND","FIN",10.2302556366865,51148.9316365836,7.018955644,2.4,1.6,2.9,9.22303009,5388272,"97","99.4480446005614","Europe and Central Asia","High income"
2011,"FRANCE","FRA",5.12710544623814,43846.4660764801,14.99131566,3.1,2.3,4.2,11.18497562,65345233,"89","98.6547163513233","Europe and Central Asia","High income"
2011,"GABON","GAB",3.259317348378,10273.7984510255,36.03479593,40.1,23.7,59.3,2.55771565,1772500,"72","45.0801946872977","Sub-Saharan Africa","Upper middle income"
2011,"GAMBIA, THE","GMB",0.223649943049086,705.477493908292,56.9350963,44.6,32.6,70.8,4.36967373,1998212,"91","46.3775404309418","Sub-Saharan Africa","Low income"
2011,"GEORGIA","GEO",1.73616463029767,4021.75420388069,19.82880145,11.6,9.3,13,8.0144434,3756441,"91","87.5826876111575","Europe and Central Asia","Upper middle income"
2011,"GERMANY","DEU",9.29900290355714,46705.8957963357,15.57511307,3.4,2.3,4.1,10.77848625,80274983,"97","99.2247315605617","Europe and Central Asia","High income"
2011,"GHANA","GHA",0.412238583609724,1501.05917129856,53.47816985,45.6,29.4,66.5,4.69264126,26205941,"91","16.0404640405783","Sub-Saharan Africa","Lower middle income"
2011,"GREECE","GRC",7.61350463430599,25483.8825644933,19.73341964,3.5,2.2,3.9,9.19330311,11104899,"99","98.6536938373516","Europe and Central Asia","High income"
2011,"GRENADA","GRD",2.26509337092536,6775.74927822931,19.10315605,13.5,9.4,15.6,5.80423355,114918,"95","92.1572984211554","Latin America and Caribbean","Upper middle income"
2011,"GUATEMALA","GTM",0.810858922089052,3228.03813963203,32.544288,27.6,15.6,33.4,5.96306896,14521515,"89","65.7163109070177","Latin America and Caribbean","Upper middle income"
2011,"GUINEA","GIN",0.24902846886389,644.502548629055,51.94689259,75.6,35.4,119.8,3.78955102,10527712,"62","18.8300747464885","Sub-Saharan Africa","Lower middle income"
2011,"GUINEA-BISSAU","GNB",0.151334634749042,683.534475992031,53.95598891,69.6,43.8,109,6.21634817,1609017,"83","14.6859905747985","Sub-Saharan Africa","Low income"
2011,"GUYANA","GUY",2.46106714322185,4960.00472639074,20.95555676,30,22.4,36.6,4.17213488,744230,"98","84.2834442990824","Latin America and Caribbean","High income"
2011,"HAITI","HTI",0.270992108746441,1306.84531878112,17.73545429,57.7,28.3,77.6,5.91197777,9954312,"65","28.2056610456094","Latin America and Caribbean","Lower middle income"
2011,"HONDURAS","HND",1.09833523997205,2053.95973112624,28.6901789,20.1,13.6,23.8,8.79187012,8622504,"97","74.9601231280445","Latin America and Caribbean","Lower middle income"
2011,"HUNGARY","HUN",4.7040297031798,14234.471576937,20.74074009,4.9,3.3,5.9,7.4782691,9971727,"99","98.0047604185323","Europe and Central Asia","High income"
2011,"ICELAND","ISL",5.91933269386297,47714.5922308485,6.809186658,2.1,1.3,2.6,8.20293236,319014,"94","98.784585970024","Europe and Central Asia","High income"
2011,"INDIA","IND",1.39687849773199,1449.60330101065,79.99719051,42.9,30.6,55,3.24634218,1257621191,"84","45.6845928363292","South Asia","Lower middle income"
2011,"INDONESIA","IDN",1.92554222355036,3613.80088834845,18.94685133,26.9,16.8,32.5,2.98942471,247099697,"80","64.0515484353717","East Asia and Pacific","Upper middle income"
2011,"IRAN, ISLAMIC REP.","IRN",7.23119486664987,8201.58167817586,42.55901964,15.7,11.9,18.4,6.09787989,76342971,"99","85.7898063525963","Middle East and North Africa","Lower middle income"
